Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance
1987,11,2,1,1516,1516,1602,1610,DL,280,NA,46,54,NA,-8,0,ATL,CLT,227
1987,11,3,2,1516,1516,1607,1610,DL,280,NA,51,54,NA,-3,0,ATL,CLT,227
1987,11,4,3,1516,1516,1610,1610,DL,280,NA,54,54,NA,0,0,ATL,CLT,227
1987,11,5,4,1516,1516,1610,1610,DL,280,NA,54,54,NA,0,0,ATL,CLT,227
1987,11,6,5,1522,1516,1618,1610,DL,280,NA,56,54,NA,8,6,ATL,CLT,227
1987,11,7,6,1516,1516,1610,1610,DL,280,NA,54,54,NA,0,0,ATL,CLT,227
1987,11,8,7,1516,1516,1617,1610,DL,280,NA,61,54,NA,7,0,ATL,CLT,227
1987,11,9,1,1516,1516,1608,1610,DL,280,NA,52,54,NA,-2,0,ATL,CLT,227
1987,11,10,2,1516,1516,1612,1610,DL,280,NA,56,54,NA,2,0,ATL,CLT,227
1987,11,11,3,1525,1516,1619,1610,DL,280,NA,54,54,NA,9,9,ATL,CLT,227
1987,11,12,4,1520,1516,1615,1610,DL,280,NA,55,54,NA,5,4,ATL,CLT,227
1987,11,13,5,1516,1516,1619,1610,DL,280,NA,63,54,NA,9,0,ATL,CLT,227
1987,11,14,6,1516,1516,1616,1610,DL,280,NA,60,54,NA,6,0,ATL,CLT,227
1987,11,15,7,NA,1516,NA,1610,DL,280,NA,NA,54,NA,NA,NA,ATL,CLT,227
1987,11,16,1,1524,1516,1623,1610,DL,280,NA,59,54,NA,13,8,ATL,CLT,227
1987,11,17,2,1527,1516,1641,1610,DL,280,NA,74,54,NA,31,11,ATL,CLT,227
1987,11,18,3,1521,1516,1617,1610,DL,280,NA,56,54,NA,7,5,ATL,CLT,227
1987,11,19,4,1525,1516,1615,1610,DL,280,NA,50,54,NA,5,9,ATL,CLT,227
1987,11,20,5,1530,1516,1635,1610,DL,280,NA,65,54,NA,25,14,ATL,CLT,227
1987,11,21,6,1523,1516,1622,1610,DL,280,NA,59,54,NA,12,7,ATL,CLT,227
1987,11,22,7,1521,1516,1619,1610,DL,280,NA,58,54,NA,9,5,ATL,CLT,227
1987,11,23,1,1516,1516,1614,1610,DL,280,NA,58,54,NA,4,0,ATL,CLT,227
1987,11,25,3,1536,1516,1632,1610,DL,280,NA,56,54,NA,22,20,ATL,CLT,227
1987,11,26,4,1516,1516,1601,1610,DL,280,NA,45,54,NA,-9,0,ATL,CLT,227
1987,11,27,5,1535,1516,1629,1610,DL,280,NA,54,54,NA,19,19,ATL,CLT,227
1987,11,28,6,1516,1516,1618,1610,DL,280,NA,62,54,NA,8,0,ATL,CLT,227
1987,11,29,7,1528,1516,1628,1610,DL,280,NA,60,54,NA,18,12,ATL,CLT,227
1987,11,30,1,1516,1516,1610,1610,DL,280,NA,54,54,NA,0,0,ATL,CLT,227
1987,11,1,7,1154,1142,1447,1435,DL,280,NA,113,113,NA,12,12,DFW,ATL,732
1987,11,2,1,1146,1142,1433,1435,DL,280,NA,107,113,NA,-2,4,DFW,ATL,732
1987,11,3,2,1142,1142,1434,1435,DL,280,NA,112,113,NA,-1,0,DFW,ATL,732
1987,11,4,3,1153,1142,1445,1435,DL,280,NA,112,113,NA,10,11,DFW,ATL,732
1987,11,5,4,1142,1142,1427,1435,DL,280,NA,105,113,NA,-8,0,DFW,ATL,732
1987,11,6,5,1154,1142,1444,1435,DL,280,NA,110,113,NA,9,12,DFW,ATL,732
1987,11,7,6,1142,1142,1432,1435,DL,280,NA,110,113,NA,-3,0,DFW,ATL,732
1987,11,8,7,1150,1142,1440,1435,DL,280,NA,110,113,NA,5,8,DFW,ATL,732
1987,11,9,1,1142,1142,1437,1435,DL,280,NA,115,113,NA,2,0,DFW,ATL,732
1987,11,10,2,1142,1142,1435,1435,DL,280,NA,113,113,NA,0,0,DFW,ATL,732
1987,11,11,3,1142,1142,1428,1435,DL,280,NA,106,113,NA,-7,0,DFW,ATL,732
1987,11,12,4,1142,1142,1439,1435,DL,280,NA,117,113,NA,4,0,DFW,ATL,732
1987,11,13,5,1142,1142,1437,1435,DL,280,NA,115,113,NA,2,0,DFW,ATL,732
1987,11,14,6,NA,1142,NA,1435,DL,280,NA,NA,113,NA,NA,NA,DFW,ATL,732
1987,11,15,7,1435,1142,1829,1435,DL,280,NA,174,113,NA,234,173,DFW,ATL,732
1987,11,16,1,1151,1142,1455,1435,DL,280,NA,124,113,NA,20,9,DFW,ATL,732
1987,11,17,2,1145,1142,1424,1435,DL,280,NA,99,113,NA,-11,3,DFW,ATL,732
1987,11,18,3,1158,1142,1447,1435,DL,280,NA,109,113,NA,12,16,DFW,ATL,732
1987,11,19,4,1148,1142,1433,1435,DL,280,NA,105,113,NA,-2,6,DFW,ATL,732
1987,11,20,5,1148,1142,1444,1435,DL,280,NA,116,113,NA,9,6,DFW,ATL,732
1987,11,21,6,1150,1142,1442,1435,DL,280,NA,112,113,NA,7,8,DFW,ATL,732
1987,11,22,7,1142,1142,1432,1435,DL,280,NA,110,113,NA,-3,0,DFW,ATL,732
1987,11,23,1,1142,1142,1424,1435,DL,280,NA,102,113,NA,-11,0,DFW,ATL,732
1987,11,25,3,1200,1142,1455,1435,DL,280,NA,115,113,NA,20,18,DFW,ATL,732
1987,11,26,4,1146,1142,1433,1435,DL,280,NA,107,113,NA,-2,4,DFW,ATL,732
1987,11,27,5,1228,1142,1510,1435,DL,280,NA,102,113,NA,35,46,DFW,ATL,732
1987,11,28,6,1142,1142,1433,1435,DL,280,NA,111,113,NA,-2,0,DFW,ATL,732
1987,11,29,7,1145,1142,1425,1435,DL,280,NA,100,113,NA,-10,3,DFW,ATL,732
1987,11,30,1,1147,1142,1426,1435,DL,280,NA,99,113,NA,-9,5,DFW,ATL,732
1987,11,1,7,1749,1749,1847,1840,DL,281,NA,58,51,NA,7,0,DFW,IAH,224
1987,11,2,1,1749,1749,1844,1840,DL,281,NA,55,51,NA,4,0,DFW,IAH,224
1987,11,3,2,1832,1749,1926,1840,DL,281,NA,54,51,NA,46,43,DFW,IAH,224
1987,11,4,3,1749,1749,1844,1840,DL,281,NA,55,51,NA,4,0,DFW,IAH,224
1987,11,5,4,1749,1749,1849,1840,DL,281,NA,60,51,NA,9,0,DFW,IAH,224
1987,11,6,5,1801,1749,1856,1840,DL,281,NA,55,51,NA,16,12,DFW,IAH,224
1987,11,7,6,1749,1749,1846,1840,DL,281,NA,57,51,NA,6,0,DFW,IAH,224
1987,11,8,7,1800,1749,1859,1840,DL,281,NA,59,51,NA,19,11,DFW,IAH,224
1987,11,9,1,1754,1749,1856,1840,DL,281,NA,62,51,NA,16,5,DFW,IAH,224
1987,11,10,2,1818,1749,1913,1840,DL,281,NA,55,51,NA,33,29,DFW,IAH,224
1987,11,11,3,1813,1749,1903,1840,DL,281,NA,50,51,NA,23,24,DFW,IAH,224
1987,11,12,4,1803,1749,1856,1840,DL,281,NA,53,51,NA,16,14,DFW,IAH,224
1987,11,13,5,1754,1749,1846,1840,DL,281,NA,52,51,NA,6,5,DFW,IAH,224
1987,11,14,6,1800,1749,1856,1840,DL,281,NA,56,51,NA,16,11,DFW,IAH,224
1987,11,15,7,1910,1749,2019,1840,DL,281,NA,69,51,NA,99,81,DFW,IAH,224
1987,11,16,1,1749,1749,1845,1840,DL,281,NA,56,51,NA,5,0,DFW,IAH,224
1987,11,17,2,1815,1749,1912,1840,DL,281,NA,57,51,NA,32,26,DFW,IAH,224
1987,11,18,3,1755,1749,1856,1840,DL,281,NA,61,51,NA,16,6,DFW,IAH,224
1987,11,19,4,1754,1749,1847,1840,DL,281,NA,53,51,NA,7,5,DFW,IAH,224
1987,11,20,5,1749,1749,1849,1840,DL,281,NA,60,51,NA,9,0,DFW,IAH,224
1987,11,21,6,1749,1749,1848,1840,DL,281,NA,59,51,NA,8,0,DFW,IAH,224
1987,11,22,7,1749,1749,1844,1840,DL,281,NA,55,51,NA,4,0,DFW,IAH,224
1987,11,23,1,1749,1749,1842,1840,DL,281,NA,53,51,NA,2,0,DFW,IAH,224
1987,11,24,2,1749,1749,1852,1840,DL,281,NA,63,51,NA,12,0,DFW,IAH,224
1987,11,25,3,1749,1749,1848,1840,DL,281,NA,59,51,NA,8,0,DFW,IAH,224
1987,11,26,4,1749,1749,1835,1840,DL,281,NA,46,51,NA,-5,0,DFW,IAH,224
1987,11,27,5,1747,1749,1842,1840,DL,281,NA,55,51,NA,2,-2,DFW,IAH,224
1987,11,28,6,1749,1749,1844,1840,DL,281,NA,55,51,NA,4,0,DFW,IAH,224
1987,11,29,7,1749,1749,1850,1840,DL,281,NA,61,51,NA,10,0,DFW,IAH,224
1987,11,30,1,1754,1749,1851,1840,DL,281,NA,57,51,NA,11,5,DFW,IAH,224
1987,11,1,7,1445,1445,1659,1713,DL,281,NA,194,208,NA,-14,0,EWR,DFW,1372
1987,11,2,1,1445,1445,1700,1713,DL,281,NA,195,208,NA,-13,0,EWR,DFW,1372
1987,11,3,2,1537,1445,1757,1713,DL,281,NA,200,208,NA,44,52,EWR,DFW,1372
1987,11,4,3,1445,1445,1707,1713,DL,281,NA,202,208,NA,-6,0,EWR,DFW,1372
1987,11,5,4,1445,1445,1708,1713,DL,281,NA,203,208,NA,-5,0,EWR,DFW,1372
1987,11,6,5,1451,1445,1716,1713,DL,281,NA,205,208,NA,3,6,EWR,DFW,1372
1987,11,7,6,1445,1445,1655,1713,DL,281,NA,190,208,NA,-18,0,EWR,DFW,1372
1987,11,8,7,1445,1445,1713,1713,DL,281,NA,208,208,NA,0,0,EWR,DFW,1372
1987,11,9,1,1455,1445,1729,1713,DL,281,NA,214,208,NA,16,10,EWR,DFW,1372
1987,11,10,2,1512,1445,1753,1713,DL,281,NA,221,208,NA,40,27,EWR,DFW,1372
1987,11,11,3,1530,1445,1740,1713,DL,281,NA,190,208,NA,27,45,EWR,DFW,1372
1987,11,12,4,1445,1445,1715,1713,DL,281,NA,210,208,NA,2,0,EWR,DFW,1372
1987,11,13,5,1445,1445,1703,1713,DL,281,NA,198,208,NA,-10,0,EWR,DFW,1372
1987,11,14,6,1450,1445,1701,1713,DL,281,NA,191,208,NA,-12,5,EWR,DFW,1372
1987,11,15,7,1551,1445,1838,1713,DL,281,NA,227,208,NA,85,66,EWR,DFW,1372
1987,11,16,1,1452,1445,1712,1713,DL,281,NA,200,208,NA,-1,7,EWR,DFW,1372
1987,11,17,2,1445,1445,1742,1713,DL,281,NA,237,208,NA,29,0,EWR,DFW,1372
1987,11,18,3,1445,1445,1726,1713,DL,281,NA,221,208,NA,13,0,EWR,DFW,1372
1987,11,19,4,1445,1445,1719,1713,DL,281,NA,214,208,NA,6,0,EWR,DFW,1372
1987,11,20,5,1445,1445,1659,1713,DL,281,NA,194,208,NA,-14,0,EWR,DFW,1372
1987,11,21,6,1445,1445,1701,1713,DL,281,NA,196,208,NA,-12,0,EWR,DFW,1372
1987,11,22,7,1450,1445,1655,1713,DL,281,NA,185,208,NA,-18,5,EWR,DFW,1372
1987,11,23,1,1445,1445,1706,1713,DL,281,NA,201,208,NA,-7,0,EWR,DFW,1372
1987,11,24,2,1445,1445,1711,1713,DL,281,NA,206,208,NA,-2,0,EWR,DFW,1372
1987,11,25,3,1445,1445,1702,1713,DL,281,NA,197,208,NA,-11,0,EWR,DFW,1372
1987,11,28,6,1445,1445,1702,1713,DL,281,NA,197,208,NA,-11,0,EWR,DFW,1372
1987,11,29,7,1445,1445,1705,1713,DL,281,NA,200,208,NA,-8,0,EWR,DFW,1372
1987,11,30,1,1452,1445,1710,1713,DL,281,NA,198,208,NA,-3,7,EWR,DFW,1372
1987,11,1,7,830,830,926,921,DL,282,NA,56,51,NA,5,0,SAV,ATL,215
1987,11,2,1,830,830,916,921,DL,282,NA,46,51,NA,-5,0,SAV,ATL,215
1987,11,3,2,830,830,916,921,DL,282,NA,46,51,NA,-5,0,SAV,ATL,215
1987,11,4,3,830,830,919,921,DL,282,NA,49,51,NA,-2,0,SAV,ATL,215
1987,11,5,4,830,830,914,921,DL,282,NA,44,51,NA,-7,0,SAV,ATL,215
1987,11,6,5,830,830,933,921,DL,282,NA,63,51,NA,12,0,SAV,ATL,215
1987,11,7,6,830,830,920,921,DL,282,NA,50,51,NA,-1,0,SAV,ATL,215
1987,11,8,7,830,830,919,921,DL,282,NA,49,51,NA,-2,0,SAV,ATL,215
1987,11,9,1,830,830,929,921,DL,282,NA,59,51,NA,8,0,SAV,ATL,215
1987,11,10,2,830,830,919,921,DL,282,NA,49,51,NA,-2,0,SAV,ATL,215
1987,11,11,3,830,830,921,921,DL,282,NA,51,51,NA,0,0,SAV,ATL,215
1987,11,12,4,830,830,921,921,DL,282,NA,51,51,NA,0,0,SAV,ATL,215
1987,11,13,5,830,830,921,921,DL,282,NA,51,51,NA,0,0,SAV,ATL,215
1987,11,14,6,830,830,918,921,DL,282,NA,48,51,NA,-3,0,SAV,ATL,215
1987,11,15,7,830,830,922,921,DL,282,NA,52,51,NA,1,0,SAV,ATL,215
1987,11,16,1,NA,830,NA,921,DL,282,NA,NA,51,NA,NA,NA,SAV,ATL,215
1987,11,17,2,845,830,945,921,DL,282,NA,60,51,NA,24,15,SAV,ATL,215
1987,11,19,4,830,830,921,921,DL,282,NA,51,51,NA,0,0,SAV,ATL,215
1987,11,20,5,830,830,924,921,DL,282,NA,54,51,NA,3,0,SAV,ATL,215
1987,11,21,6,830,830,927,921,DL,282,NA,57,51,NA,6,0,SAV,ATL,215
1987,11,22,7,830,830,926,921,DL,282,NA,56,51,NA,5,0,SAV,ATL,215
1987,11,23,1,830,830,922,921,DL,282,NA,52,51,NA,1,0,SAV,ATL,215
1987,11,24,2,830,830,922,921,DL,282,NA,52,51,NA,1,0,SAV,ATL,215
1987,11,25,3,830,830,923,921,DL,282,NA,53,51,NA,2,0,SAV,ATL,215
1987,11,26,4,830,830,930,921,DL,282,NA,60,51,NA,9,0,SAV,ATL,215
1987,11,27,5,830,830,920,921,DL,282,NA,50,51,NA,-1,0,SAV,ATL,215
1987,11,28,6,830,830,926,921,DL,282,NA,56,51,NA,5,0,SAV,ATL,215
1987,11,29,7,830,830,924,921,DL,282,NA,54,51,NA,3,0,SAV,ATL,215
1987,11,30,1,830,830,925,921,DL,282,NA,55,51,NA,4,0,SAV,ATL,215
1987,11,1,7,2336,2336,39,30,DL,283,NA,63,54,NA,9,0,DFW,SAT,247
1987,11,2,1,2336,2336,28,30,DL,283,NA,52,54,NA,-2,0,DFW,SAT,247
1987,11,3,2,2336,2336,23,30,DL,283,NA,47,54,NA,-7,0,DFW,SAT,247
1987,11,4,3,2336,2336,25,30,DL,283,NA,49,54,NA,-5,0,DFW,SAT,247
1987,11,5,4,2336,2336,32,30,DL,283,NA,56,54,NA,2,0,DFW,SAT,247
1987,11,6,5,2336,2336,28,30,DL,283,NA,52,54,NA,-2,0,DFW,SAT,247
1987,11,7,6,2336,2336,32,30,DL,283,NA,56,54,NA,2,0,DFW,SAT,247
1987,11,8,7,18,2336,115,30,DL,283,NA,57,54,NA,45,42,DFW,SAT,247
1987,11,9,1,2338,2336,29,30,DL,283,NA,51,54,NA,-1,2,DFW,SAT,247
1987,11,10,2,2336,2336,25,30,DL,283,NA,49,54,NA,-5,0,DFW,SAT,247
1987,11,11,3,2336,2336,26,30,DL,283,NA,50,54,NA,-4,0,DFW,SAT,247
1987,11,12,4,2351,2336,41,30,DL,283,NA,50,54,NA,11,15,DFW,SAT,247
1987,11,13,5,2345,2336,34,30,DL,283,NA,49,54,NA,4,9,DFW,SAT,247
1987,11,14,6,2336,2336,30,30,DL,283,NA,54,54,NA,0,0,DFW,SAT,247
1987,11,15,7,2350,2336,129,30,DL,283,NA,99,54,NA,59,14,DFW,SAT,247
1987,11,16,1,2336,2336,28,30,DL,283,NA,52,54,NA,-2,0,DFW,SAT,247
1987,11,17,2,2346,2336,38,30,DL,283,NA,52,54,NA,8,10,DFW,SAT,247
1987,11,18,3,2350,2336,50,30,DL,283,NA,60,54,NA,20,14,DFW,SAT,247
1987,11,19,4,2336,2336,27,30,DL,283,NA,51,54,NA,-3,0,DFW,SAT,247
1987,11,20,5,2336,2336,28,30,DL,283,NA,52,54,NA,-2,0,DFW,SAT,247
1987,11,21,6,2336,2336,20,30,DL,283,NA,44,54,NA,-10,0,DFW,SAT,247
1987,11,22,7,2348,2336,41,30,DL,283,NA,53,54,NA,11,12,DFW,SAT,247
1987,11,23,1,2336,2336,32,30,DL,283,NA,56,54,NA,2,0,DFW,SAT,247
1987,11,24,2,2336,2336,151,30,DL,283,NA,135,54,NA,81,0,DFW,SAT,247
1987,11,25,3,2336,2336,30,30,DL,283,NA,54,54,NA,0,0,DFW,SAT,247
1987,11,28,6,2336,2336,27,30,DL,283,NA,51,54,NA,-3,0,DFW,SAT,247
1987,11,29,7,2349,2336,39,30,DL,283,NA,50,54,NA,9,13,DFW,SAT,247
1987,11,30,1,2345,2336,35,30,DL,283,NA,50,54,NA,5,9,DFW,SAT,247
1987,11,7,6,2114,2114,2353,2359,DL,284,NA,99,105,NA,-6,0,ORD,ATL,606
1987,11,14,6,2114,2114,2345,2359,DL,284,NA,91,105,NA,-14,0,ORD,ATL,606
1987,11,21,6,2114,2114,2345,2359,DL,284,NA,91,105,NA,-14,0,ORD,ATL,606
1987,11,28,6,2114,2114,2356,2359,DL,284,NA,102,105,NA,-3,0,ORD,ATL,606
1987,11,1,7,954,954,1331,1321,DL,286,NA,157,147,NA,10,0,DFW,FLL,1119
1987,11,3,2,1000,954,1400,1321,DL,286,NA,180,147,NA,39,6,DFW,FLL,1119
1987,11,4,3,954,954,1332,1321,DL,286,NA,158,147,NA,11,0,DFW,FLL,1119
1987,11,5,4,954,954,1322,1321,DL,286,NA,148,147,NA,1,0,DFW,FLL,1119
1987,11,6,5,959,954,1330,1321,DL,286,NA,151,147,NA,9,5,DFW,FLL,1119
1987,11,7,6,954,954,1328,1321,DL,286,NA,154,147,NA,7,0,DFW,FLL,1119
1987,11,8,7,1010,954,1341,1321,DL,286,NA,151,147,NA,20,16,DFW,FLL,1119
1987,11,9,1,1013,954,1355,1321,DL,286,NA,162,147,NA,34,19,DFW,FLL,1119
1987,11,10,2,954,954,1329,1321,DL,286,NA,155,147,NA,8,0,DFW,FLL,1119
1987,11,11,3,954,954,1321,1321,DL,286,NA,147,147,NA,0,0,DFW,FLL,1119
1987,11,12,4,1002,954,1331,1321,DL,286,NA,149,147,NA,10,8,DFW,FLL,1119
1987,11,13,5,954,954,1325,1321,DL,286,NA,151,147,NA,4,0,DFW,FLL,1119
1987,11,14,6,1009,954,1343,1321,DL,286,NA,154,147,NA,22,15,DFW,FLL,1119
1987,11,15,7,959,954,1433,1321,DL,286,NA,214,147,NA,72,5,DFW,FLL,1119
1987,11,16,1,1027,954,1403,1321,DL,286,NA,156,147,NA,42,33,DFW,FLL,1119
1987,11,17,2,1002,954,1334,1321,DL,286,NA,152,147,NA,13,8,DFW,FLL,1119
1987,11,18,3,954,954,1322,1321,DL,286,NA,148,147,NA,1,0,DFW,FLL,1119
1987,11,19,4,954,954,1321,1321,DL,286,NA,147,147,NA,0,0,DFW,FLL,1119
1987,11,20,5,957,954,1334,1321,DL,286,NA,157,147,NA,13,3,DFW,FLL,1119
1987,11,21,6,954,954,1324,1321,DL,286,NA,150,147,NA,3,0,DFW,FLL,1119
1987,11,22,7,1032,954,1402,1321,DL,286,NA,150,147,NA,41,38,DFW,FLL,1119
1987,11,23,1,954,954,1329,1321,DL,286,NA,155,147,NA,8,0,DFW,FLL,1119
1987,11,24,2,954,954,1329,1321,DL,286,NA,155,147,NA,8,0,DFW,FLL,1119
1987,11,26,4,1007,954,1340,1321,DL,286,NA,153,147,NA,19,13,DFW,FLL,1119
1987,11,27,5,954,954,1310,1321,DL,286,NA,136,147,NA,-11,0,DFW,FLL,1119
1987,11,28,6,954,954,1323,1321,DL,286,NA,149,147,NA,2,0,DFW,FLL,1119
1987,11,29,7,954,954,1319,1321,DL,286,NA,145,147,NA,-2,0,DFW,FLL,1119
1987,11,30,1,958,954,1325,1321,DL,286,NA,147,147,NA,4,4,DFW,FLL,1119
1987,11,1,7,2022,2007,2122,2105,DL,287,NA,60,58,NA,17,15,DFW,HOU,247
1987,11,2,1,2007,2007,2113,2105,DL,287,NA,66,58,NA,8,0,DFW,HOU,247
1987,11,3,2,2010,2007,2123,2105,DL,287,NA,73,58,NA,18,3,DFW,HOU,247
1987,11,4,3,2017,2007,2123,2105,DL,287,NA,66,58,NA,18,10,DFW,HOU,247
1987,11,5,4,2021,2007,2127,2105,DL,287,NA,66,58,NA,22,14,DFW,HOU,247
1987,11,7,6,2007,2007,2110,2105,DL,287,NA,63,58,NA,5,0,DFW,HOU,247
1987,11,8,7,2027,2007,2133,2105,DL,287,NA,66,58,NA,28,20,DFW,HOU,247
1987,11,9,1,2018,2007,2140,2105,DL,287,NA,82,58,NA,35,11,DFW,HOU,247
1987,11,10,2,2047,2007,2147,2105,DL,287,NA,60,58,NA,42,40,DFW,HOU,247
1987,11,11,3,2015,2007,2125,2105,DL,287,NA,70,58,NA,20,8,DFW,HOU,247
1987,11,12,4,2018,2007,2118,2105,DL,287,NA,60,58,NA,13,11,DFW,HOU,247
1987,11,13,5,2012,2007,2116,2105,DL,287,NA,64,58,NA,11,5,DFW,HOU,247
1987,11,14,6,2007,2007,2117,2105,DL,287,NA,70,58,NA,12,0,DFW,HOU,247
1987,11,15,7,2109,2007,2221,2105,DL,287,NA,72,58,NA,76,62,DFW,HOU,247
1987,11,16,1,2037,2007,2140,2105,DL,287,NA,63,58,NA,35,30,DFW,HOU,247
1987,11,17,2,2017,2007,2127,2105,DL,287,NA,70,58,NA,22,10,DFW,HOU,247
1987,11,18,3,2045,2007,2200,2105,DL,287,NA,75,58,NA,55,38,DFW,HOU,247
1987,11,19,4,2033,2007,2141,2105,DL,287,NA,68,58,NA,36,26,DFW,HOU,247
1987,11,20,5,2014,2007,2122,2105,DL,287,NA,68,58,NA,17,7,DFW,HOU,247
1987,11,21,6,2007,2007,2116,2105,DL,287,NA,69,58,NA,11,0,DFW,HOU,247
1987,11,22,7,2007,2007,2114,2105,DL,287,NA,67,58,NA,9,0,DFW,HOU,247
1987,11,23,1,2014,2007,2126,2105,DL,287,NA,72,58,NA,21,7,DFW,HOU,247
1987,11,24,2,2042,2007,2146,2105,DL,287,NA,64,58,NA,41,35,DFW,HOU,247
1987,11,25,3,2053,2007,2153,2105,DL,287,NA,60,58,NA,48,46,DFW,HOU,247
1987,11,28,6,2010,2007,2114,2105,DL,287,NA,64,58,NA,9,3,DFW,HOU,247
1987,11,29,7,2027,2007,2131,2105,DL,287,NA,64,58,NA,26,20,DFW,HOU,247
1987,11,30,1,2032,2007,2126,2105,DL,287,NA,54,58,NA,21,25,DFW,HOU,247
1987,11,1,7,1015,1015,1005,1005,DL,288,NA,50,50,NA,0,0,ATL,BNA,214
1987,11,2,1,1015,1015,1010,1005,DL,288,NA,55,50,NA,5,0,ATL,BNA,214
1987,11,3,2,1015,1015,1011,1005,DL,288,NA,56,50,NA,6,0,ATL,BNA,214
1987,11,4,3,1015,1015,1009,1005,DL,288,NA,54,50,NA,4,0,ATL,BNA,214
1987,11,5,4,1018,1015,1017,1005,DL,288,NA,59,50,NA,12,3,ATL,BNA,214
1987,11,6,5,1015,1015,1011,1005,DL,288,NA,56,50,NA,6,0,ATL,BNA,214
1987,11,7,6,1015,1015,1009,1005,DL,288,NA,54,50,NA,4,0,ATL,BNA,214
1987,11,8,7,1015,1015,1005,1005,DL,288,NA,50,50,NA,0,0,ATL,BNA,214
1987,11,9,1,1015,1015,1007,1005,DL,288,NA,52,50,NA,2,0,ATL,BNA,214
1987,11,10,2,1015,1015,1011,1005,DL,288,NA,56,50,NA,6,0,ATL,BNA,214
1987,11,11,3,1015,1015,1015,1005,DL,288,NA,60,50,NA,10,0,ATL,BNA,214
1987,11,12,4,1015,1015,1005,1005,DL,288,NA,50,50,NA,0,0,ATL,BNA,214
1987,11,13,5,1015,1015,1014,1005,DL,288,NA,59,50,NA,9,0,ATL,BNA,214
1987,11,14,6,1015,1015,1010,1005,DL,288,NA,55,50,NA,5,0,ATL,BNA,214
1987,11,15,7,1015,1015,1005,1005,DL,288,NA,50,50,NA,0,0,ATL,BNA,214
1987,11,16,1,1020,1015,1010,1005,DL,288,NA,50,50,NA,5,5,ATL,BNA,214
1987,11,17,2,1033,1015,1033,1005,DL,288,NA,60,50,NA,28,18,ATL,BNA,214
1987,11,18,3,1019,1015,1012,1005,DL,288,NA,53,50,NA,7,4,ATL,BNA,214
1987,11,19,4,1015,1015,1000,1005,DL,288,NA,45,50,NA,-5,0,ATL,BNA,214
1987,11,20,5,1015,1015,1015,1005,DL,288,NA,60,50,NA,10,0,ATL,BNA,214
1987,11,21,6,1015,1015,1011,1005,DL,288,NA,56,50,NA,6,0,ATL,BNA,214
1987,11,22,7,1015,1015,1005,1005,DL,288,NA,50,50,NA,0,0,ATL,BNA,214
1987,11,23,1,1015,1015,1005,1005,DL,288,NA,50,50,NA,0,0,ATL,BNA,214
1987,11,24,2,1018,1015,1010,1005,DL,288,NA,52,50,NA,5,3,ATL,BNA,214
1987,11,25,3,1015,1015,1005,1005,DL,288,NA,50,50,NA,0,0,ATL,BNA,214
1987,11,26,4,1020,1015,1025,1005,DL,288,NA,65,50,NA,20,5,ATL,BNA,214
1987,11,27,5,1015,1015,1004,1005,DL,288,NA,49,50,NA,-1,0,ATL,BNA,214
1987,11,28,6,1015,1015,1005,1005,DL,288,NA,50,50,NA,0,0,ATL,BNA,214
1987,11,29,7,1015,1015,1013,1005,DL,288,NA,58,50,NA,8,0,ATL,BNA,214
1987,11,30,1,1033,1015,1025,1005,DL,288,NA,52,50,NA,20,18,ATL,BNA,214
1987,11,1,7,1316,1316,1413,1410,DL,289,NA,57,54,NA,3,0,DFW,SAT,247
1987,11,2,1,1316,1316,1416,1410,DL,289,NA,60,54,NA,6,0,DFW,SAT,247
1987,11,3,2,1316,1316,1413,1410,DL,289,NA,57,54,NA,3,0,DFW,SAT,247
1987,11,4,3,1316,1316,1417,1410,DL,289,NA,61,54,NA,7,0,DFW,SAT,247
1987,11,5,4,1324,1316,1420,1410,DL,289,NA,56,54,NA,10,8,DFW,SAT,247
1987,11,6,5,1316,1316,1413,1410,DL,289,NA,57,54,NA,3,0,DFW,SAT,247
1987,11,7,6,1316,1316,1412,1410,DL,289,NA,56,54,NA,2,0,DFW,SAT,247
1987,11,8,7,1325,1316,1544,1410,DL,289,NA,139,54,NA,94,9,DFW,SAT,247
1987,11,9,1,1329,1316,1435,1410,DL,289,NA,66,54,NA,25,13,DFW,SAT,247
1987,11,10,2,1320,1316,1418,1410,DL,289,NA,58,54,NA,8,4,DFW,SAT,247
1987,11,11,3,1316,1316,1416,1410,DL,289,NA,60,54,NA,6,0,DFW,SAT,247
1987,11,12,4,1316,1316,1415,1410,DL,289,NA,59,54,NA,5,0,DFW,SAT,247
1987,11,13,5,1316,1316,1408,1410,DL,289,NA,52,54,NA,-2,0,DFW,SAT,247
1987,11,14,6,1328,1316,1426,1410,DL,289,NA,58,54,NA,16,12,DFW,SAT,247
1987,11,15,7,1435,1316,1535,1410,DL,289,NA,60,54,NA,85,79,DFW,SAT,247
1987,11,16,1,1329,1316,1440,1410,DL,289,NA,71,54,NA,30,13,DFW,SAT,247
1987,11,17,2,1329,1316,1436,1410,DL,289,NA,67,54,NA,26,13,DFW,SAT,247
1987,11,18,3,1329,1316,1451,1410,DL,289,NA,82,54,NA,41,13,DFW,SAT,247
